ACCIDENT_ID,LOCATE_ID_DISTRICT,LOCATE_ID_POLICE,ACCIDENT_MONTH,ACCIDENT_YEAR,ACCIDENT_COST,HUMAN_ADMIT,HUMAN_DEAD,ROADTYPE_ID,ROADSKIN_ID,ACDPOINT_ID,ATMOSPHERE_ID,LIGHT_ID,GIS_E,GIS_N,GIS_LAT,GIS_LNG,PERSON_GENDER,PERSON_AGE,PERSON_TYPE,PERSON_STATE,LOCATE_PROVINCE,LOCATE_DOMICILE,LOCATE_AREATYPE,HEALTH_DEADPLACE,HEALTH_EMSSEND
165022,100743,0,7,15,12000,3,0,1,90,3,90,2,719836,1719914,15.54728555,101.0497744,1,9,3,0,1073,1073,0,0,90
165023,100786,0,7,15,59000,1,0,2,1,1,1,1,648813,1496263,13.53088142,100.3751535,1,61,3,0,1052,1052,2,0,60
165024,100777,0,1,15,20000,0,1,1,1,3,1,1,621907,1600197,14.47171123,100.1311457,1,57,2,1,1076,1076,1,30,30
165025,100555,0,10,15,59000,1,0,1,1,1,1,3,493829,2093572,18.93441802,98.94139104,1,32,2,0,1057,1057,0,0,40
165026,100509,0,6,15,30000,0,1,3,3,90,90,90,982216,1870324,16.86655855,103.523135,1,51,2,1,1053,1053,0,10,90
165027,100501,0,6,15,1500,1,0,1,90,90,90,90,965056,1816972,16.38915185,103.3516446,2,34,2,0,1053,1053,0,0,90
165028,100739,0,7,15,6000,2,0,2,90,3,90,1,734014,1819395,16.44470793,101.1916813,2,31,2,0,1073,1073,0,0,90
165029,100739,0,7,15,6000,2,0,2,90,3,90,1,734014,1819395,16.44470793,101.1916813,2,30,3,0,1073,1073,0,0,90
165030,100763,0,3,15,0,0,1,1,1,1,1,1,560871,1548811,14.00915237,99.56368273,1,53,2,1,1075,1075,0,30,40
165031,100640,0,9,14,0,0,1,1,90,90,90,90,614994,2178676,19.70018924,100.0971995,1,50,2,1,1064,1064,0,10,40
165032,100644,0,9,14,0,0,1,1,90,90,90,90,556230,2172748,19.64917249,99.53636047,1,21,2,1,1064,1064,0,10,40
165033,100093,0,7,13,0,1,0,90,1,3,1,1,668655,1549083,14.00723611,100.5616307,1,26,2,0,1023,1023,1,0,20
165034,100545,0,10,14,400000,0,1,1,1,1,1,3,1126333,1820879,16.38772805,104.8568354,1,26,2,1,1056,1056,0,10,50
165035,100643,0,9,14,0,0,1,3,90,90,90,90,591259,2259680,20.43334786,99.87480643,1,22,2,1,1064,1064,0,10,40
165036,100093,0,7,13,0,1,0,1,1,1,1,1,667357,1549937,14.01503225,100.549667,1,24,3,0,1083,1083,2,0,30
165037,100784,0,9,14,0,1,0,3,1,1,1,3,631546,1518700,13.73454266,100.2166572,1,30,2,0,1077,1077,0,0,40
165038,100463,0,10,14,50000,0,1,2,1,1,1,1,948502,1785668,16.11006709,103.1910551,1,9,1,1,1051,1051,0,10,50
165039,100847,0,1,15,59000,1,0,90,90,90,90,90,432175,871171,7.880808325,98.38471244,1,18,2,0,1085,1085,2,0,40
165040,100943,0,1,15,30000,2,0,4,1,3,1,2,762366,712949,6.444483627,101.3720453,2,26,2,0,1094,1094,0,0,20
165041,100943,0,1,15,30000,2,0,4,1,3,1,2,762366,712949,6.444483627,101.3720453,1,3,3,0,1094,1094,0,0,20
165042,100469,0,1,15,30000,1,0,4,1,1,1,3,936949,1733979,15.6460533,103.0739018,1,19,2,0,1051,1051,0,0,50
165043,100484,0,1,15,0,1,0,1,1,1,1,3,997767,1778591,16.03677708,103.6488898,1,25,2,0,1052,1052,0,0,60
165044,100218,0,1,15,0,1,0,2,3,1,1,3,721770,1551855,14.02861831,101.053465,2,24,2,0,1029,1029,2,0,40
165045,100640,0,8,14,0,0,1,1,90,3,90,90,632881,2174668,19.6628533,100.2675519,1,48,2,1,1064,1064,0,10,40
165046,100749,0,10,14,0,1,0,1,1,1,1,2,609571,1491702,13.49137562,100.0123986,1,25,2,0,1068,1068,2,0,40
165047,100217,0,10,14,0,2,0,4,1,90,1,1,724234,1578023,14.2648754,101.0784178,1,79,2,0,1036,1036,0,0,40
165048,100217,0,10,14,0,2,0,4,1,90,1,1,724234,1578023,14.2648754,101.0784178,2,76,9,0,1036,1036,0,0,40
165049,100466,0,10,14,50000,0,1,1,1,1,1,1,950776,1718580,15.50477809,103.1997475,1,45,2,1,1051,1051,0,10,40
165050,100774,0,10,14,20000,1,0,1,1,2,1,1,618724,1625243,14.69826395,100.1027416,1,75,2,0,1076,1076,1,0,40
165051,100749,0,10,14,0,1,0,1,1,1,1,1,610267,1490870,13.48382754,100.0187968,1,53,2,0,1074,1074,0,0,40
165052,100155,0,10,14,50000,0,1,3,1,1,1,1,683781,1624099,14.68426665,100.7067715,1,53,2,1,1025,1025,2,30,40
165053,100644,0,8,14,0,0,1,1,90,1,90,90,553397,2168294,19.60900157,99.50921134,1,48,2,1,1064,1064,0,10,40
165054,100689,0,12,14,500000,3,0,1,1,1,1,1,576387,1788910,16.17937736,99.7145787,2,48,3,0,1066,1068,0,0,20
165055,100689,0,12,14,500000,3,0,1,1,1,1,1,576387,1788910,16.17937736,99.7145787,2,23,2,0,1068,1068,0,0,20
165056,100689,0,12,14,500000,3,0,1,1,1,1,1,576387,1788910,16.17937736,99.7145787,2,11,3,0,1068,1068,0,0,20
165057,100495,0,11,14,1200,1,0,3,90,90,90,90,984155,1822507,16.43525962,103.5311193,2,18,2,0,1053,1053,0,0,20
165058,100680,0,1,15,0,1,0,4,1,1,1,1,592936,1695804,15.33716292,99.86580394,1,33,2,0,1067,1067,0,0,20
165059,100857,0,1,15,59000,1,0,4,1,1,1,1,516788,1057044,9.562488249,99.15298108,1,4,1,0,1086,1086,0,0,20
165060,100503,0,11,14,1200,1,0,1,90,90,90,90,983397,1853591,16.71552782,103.5306028,1,32,2,0,1053,1053,0,0,90
165061,100789,0,6,14,74000,2,0,1,1,1,1,2,605720,1483649,13.41870887,99.97652535,1,64,2,0,1078,1078,2,0,40
165062,100789,0,6,14,74000,2,0,1,1,1,1,2,605720,1483649,13.41870887,99.97652535,2,30,2,0,1079,1079,0,0,40
165063,100314,0,11,14,0,1,0,90,90,90,90,90,1082121,1689899,15.22004394,104.4132835,1,43,2,0,1041,1041,1,0,90
165064,100811,0,12,14,59000,1,0,4,2,2,3,2,567458,927829,8.39328329,99.61273639,2,13,2,0,1082,1082,0,0,20
165065,100714,0,12,14,59000,1,0,3,1,1,1,1,635194,1860695,16.82559488,100.2688494,1,18,2,0,1071,1071,0,0,20
165066,100484,0,12,14,0,1,0,1,1,1,1,1,1003392,1783419,16.07913125,103.702321,1,30,2,0,1052,1052,0,0,50
165067,100865,0,12,14,59000,1,0,4,1,1,2,1,527574,946147,8.559370915,99.25057227,2,26,3,0,1086,1086,0,0,20
165068,100298,0,12,14,96500,1,0,2,1,3,1,1,1043076,1624782,14.64205036,104.0375198,1,58,2,0,1040,1040,0,0,50
165069,100786,0,12,14,177000,3,0,4,1,1,1,2,635835,1497252,13.54045235,100.2552944,1,17,2,0,1078,1078,0,0,90
165070,100786,0,12,14,177000,3,0,4,1,1,1,2,635835,1497252,13.54045235,100.2552944,1,31,2,0,1078,1078,0,0,90
165071,100786,0,12,14,177000,3,0,4,1,1,1,2,635835,1497252,13.54045235,100.2552944,1,30,3,0,1078,1078,0,0,60
165072,100501,0,11,14,30000,0,1,1,90,90,90,90,971768,1818999,16.40611303,103.414729,1,58,1,1,1053,1053,0,10,90
165073,100788,0,12,14,59000,1,0,1,1,3,1,1,643299,1509019,13.64646876,100.3248499,2,22,2,0,1078,1078,0,0,20
165074,100717,0,12,14,59000,1,0,1,1,3,1,1,623492,1842760,16.66414859,100.1580584,1,58,2,0,1071,1071,1,0,40
165075,100412,0,12,14,0,1,0,4,1,1,1,1,881253,1933531,17.45550334,102.5885975,1,38,2,0,1048,1048,0,0,20
165076,100716,0,12,14,0,1,0,1,1,1,4,3,656766,1914221,17.30793223,100.4750615,1,31,1,0,1071,1071,0,0,60
165077,100643,0,12,14,0,0,1,4,1,90,90,3,595994,2250696,20.35194241,99.91971004,2,65,1,1,1064,1064,2,10,40
165078,100848,0,12,14,59000,1,0,3,1,2,3,2,422668,872586,7.893471394,98.29845043,2,42,2,0,1085,1085,2,0,40
165079,100795,0,12,14,5000,1,0,1,1,3,1,1,602342,1416417,12.81095629,99.94300696,1,50,2,0,1080,1080,0,0,50
165080,100219,0,12,14,0,1,0,1,1,1,1,1,834251,1528063,13.80273772,102.0912226,2,68,3,0,1037,1037,1,0,60
165081,100672,0,12,14,59000,1,0,1,1,1,1,2,588535,1742453,15.75901779,99.82648714,1,28,2,0,1066,1066,0,0,60
165082,100432,0,12,14,0,1,0,1,1,1,1,1,804808,1890453,17.07827802,101.8637713,1,45,2,0,1047,1047,2,0,50
165083,100480,0,12,14,40000,3,0,1,1,1,90,3,1016504,1725171,15.55168183,103.8120437,2,28,3,0,1047,1047,1,0,50
165084,100480,0,12,14,40000,3,0,1,1,1,90,3,1016504,1725171,15.55168183,103.8120437,1,38,2,0,1046,1046,1,0,50
165085,100480,0,12,14,40000,3,0,1,1,1,90,3,1016504,1725171,15.55168183,103.8120437,2,44,2,0,1086,1086,2,0,50
165086,100161,0,7,15,0,0,1,1,1,2,1,2,713718,1475487,13.33911542,100.9731792,1,17,2,1,1030,1030,0,10,40
165087,100313,0,6,15,0,1,0,3,90,90,90,90,1073468,1677975,15.11463049,104.33037,1,25,2,0,1041,1041,1,0,90
165088,100563,0,9,15,59000,1,0,1,1,1,1,1,494703,2058457,18.6170546,98.94978591,2,60,2,0,1057,1057,0,0,20
165089,100314,0,8,15,0,0,1,4,90,90,90,90,1081831,1690384,15.22447412,104.4107072,1,15,2,1,1041,1041,1,30,90
165090,100361,0,7,15,0,1,0,4,90,1,90,90,802858,1724311,15.57843869,101.8238395,1,72,2,0,1044,1044,0,0,20
165091,100146,0,7,15,3000,0,1,2,1,2,1,1,628740,1669910,15.10156256,100.1979896,1,50,2,1,1028,1028,0,10,40
165092,100632,0,2,15,4000000,0,1,1,1,1,90,2,596141,2118439,19.15689121,99.91428429,1,30,3,1,1063,1063,0,10,40
165093,100685,0,6,15,59000,1,0,3,1,3,1,1,556254,1822213,16.48097724,99.52705277,2,55,2,0,1068,1068,0,0,40
165094,100318,0,6,15,0,1,0,4,90,90,90,90,1048271,1643684,14.81122696,104.0895318,1,68,2,0,1041,1041,1,0,90
165095,100947,0,7,15,60000,1,0,2,1,3,1,1,797137,673767,6.088868248,101.6843769,2,10,2,0,1095,1095,0,0,20
165096,100144,0,7,15,5000,0,1,3,1,3,1,1,611508,1687625,15.26249078,100.03844,1,25,2,1,1028,1028,0,10,40
165097,100745,0,9,15,8000,1,0,3,1,3,1,1,721185,1769191,15.99237125,101.0668511,2,20,2,0,1073,1073,0,0,90
165098,100740,0,9,15,8000,1,0,4,90,2,90,1,698983,1794335,16.22145506,100.8615869,2,32,2,0,1073,1073,0,0,40
165099,100164,0,7,15,100000,0,1,1,1,1,1,2,709420,1439231,13.01176031,100.9309422,1,40,3,1,1030,1030,0,10,40
165100,100172,0,8,15,10000,1,0,3,1,3,1,1,805158,1416177,12.79547554,101.8107282,1,15,2,0,1031,1031,0,0,40
165101,100851,0,4,15,59000,1,0,3,1,1,1,1,540987,1011520,9.15056941,99.3730537,2,21,2,0,1086,1086,0,0,40
165102,100293,0,2,15,5000000,0,1,2,1,2,1,1,967599,1633900,14.73835907,103.3405758,1,31,3,1,1040,1040,0,10,90
165103,100555,0,8,15,59000,1,0,2,1,1,1,2,490093,2090797,18.90932366,98.90592251,2,35,2,0,1057,1057,1,0,50
165104,100555,0,10,15,59000,1,0,1,1,1,1,3,482567,2088939,18.89248159,98.83447183,1,67,2,0,1057,1057,0,0,40
165105,100507,0,6,15,30000,0,1,1,90,90,90,90,1003329,1846489,16.64736832,103.7153918,1,42,2,1,1053,1053,0,10,90
165106,100495,0,6,15,2500,1,0,1,90,90,90,90,983027,1824829,16.45641256,103.5210718,2,43,2,0,1053,1053,0,0,90
165107,100779,0,5,15,0,1,2,4,1,1,1,2,611428,1526643,13.80719986,100.0309255,1,22,2,1,1077,1077,0,10,20
165108,100779,0,5,15,0,1,2,4,1,1,1,2,611428,1526643,13.80719986,100.0309255,2,17,3,1,1077,1077,0,10,20
165109,100779,0,5,15,0,1,2,4,1,1,1,2,611428,1526643,13.80719986,100.0309255,1,16,2,0,1077,1077,0,0,20
165110,100433,0,1,15,8000000,0,1,2,1,1,1,3,791221,1930270,17.43954513,101.7415363,1,45,2,1,1049,1049,1,10,90
165111,100476,0,10,14,59000,1,0,2,1,1,1,1,1037097,1824086,16.43820263,104.0256488,1,57,2,0,1052,1052,0,0,50
165112,100784,0,9,14,0,1,0,3,1,3,1,1,633229,1518618,13.73372416,100.2322167,1,17,2,0,1077,1044,0,0,40
165113,100746,0,10,14,0,1,0,1,1,3,1,2,586744,1497820,13.54745351,99.80168637,2,37,2,0,1074,1074,1,0,50
165114,100164,0,10,14,0,0,1,1,1,1,90,2,708964,1423169,12.86662933,100.9256248,1,18,2,1,1030,1030,1,30,50
165115,100119,0,9,14,5000000,0,1,2,1,1,1,1,651765,1621348,14.6613965,100.4093511,1,27,2,1,1025,1025,0,10,40
165116,100865,0,11,14,59000,1,0,4,1,1,1,3,526881,950416,8.597988943,99.24429951,1,18,2,0,1086,1086,0,0,20
165117,100531,0,11,14,15000,1,0,4,1,3,1,1,1116991,1912359,17.21286417,104.7948047,1,47,1,0,1055,1055,0,0,40
165118,100531,0,11,14,65000,1,0,1,1,2,1,2,1115769,1927642,17.35063383,104.7876766,2,14,2,0,1055,1055,0,0,50
165119,100685,0,11,14,59000,1,1,1,1,3,1,1,555289,1819001,16.45196447,99.51793469,2,19,2,0,1068,1068,1,0,40
165120,100685,0,11,14,59000,1,1,1,1,3,1,1,555289,1819001,16.45196447,99.51793469,1,35,2,1,1068,1068,1,20,60
165121,100780,0,9,14,0,1,0,1,1,1,1,1,601783,1552915,14.04507862,99.94266194,2,35,2,0,1077,1077,0,0,40
165122,100185,0,1,15,69000,1,0,4,1,1,1,3,840985,1381273,12.47659195,102.1365418,1,66,2,0,1032,1032,0,0,40
165123,100847,0,1,15,59000,1,0,90,90,90,90,90,432260,871293,7.881912956,98.38548187,2,32,2,0,1085,1085,0,0,40
165124,100484,0,1,15,0,1,0,3,1,1,1,1,998282,1781057,16.05889241,103.6542053,2,26,2,0,1052,1052,1,0,50
165125,100385,0,11,14,9000,0,1,1,1,3,1,1,908995,1821427,16.43953677,102.8287606,2,24,2,1,1051,1051,2,30,50
165126,100413,0,11,14,50000000,0,2,4,1,2,1,1,880936,1899874,17.15192006,102.5797313,1,16,3,1,1048,1048,0,30,20
165127,100413,0,11,14,50000000,0,2,4,1,2,1,1,880936,1899874,17.15192006,102.5797313,1,52,2,1,1048,1048,0,10,20
165128,100394,0,10,14,6500,0,1,1,1,1,1,1,902323,1768756,15.9655407,102.7573776,1,41,2,1,1037,1037,2,10,90
165129,100147,0,10,14,5000,0,1,1,1,1,1,1,604572,1654635,14.96455678,99.97249446,1,65,2,1,1028,1028,1,30,40
165130,100779,0,9,14,0,0,1,1,1,3,1,2,605493,1529796,13.83592984,99.97613976,1,35,2,1,1077,1020,0,10,40
165131,100785,0,9,14,0,1,0,1,1,1,1,2,640803,1523789,13.78010953,100.3025136,1,34,2,0,1077,1077,0,0,40
165132,100710,0,10,14,20000,0,1,1,1,1,90,3,591494,1898138,17.16614757,99.86029151,1,18,2,1,1070,1070,0,30,40
165133,100146,0,10,14,4000,0,1,4,1,1,1,1,629605,1661711,15.02740772,100.2056203,1,59,3,1,1028,1028,0,30,40
165134,100851,0,11,14,59000,1,0,3,1,3,1,1,536090,1003532,9.078361996,99.32841692,1,59,2,0,1086,1086,0,0,60
165135,100784,0,9,14,0,0,1,3,1,3,1,3,637890,1519207,13.73882975,100.275347,1,33,2,1,1077,1077,0,10,40
165136,100851,0,11,14,59000,1,0,3,1,3,1,1,538751,1002822,9.071917559,99.35262529,1,20,2,0,1086,1086,2,0,40
165137,100746,0,10,14,0,3,0,3,1,3,1,1,588854,1494699,13.519172,99.82108882,1,13,3,0,1074,1074,1,0,50
165138,100746,0,10,14,0,3,0,3,1,3,1,1,588854,1494699,13.519172,99.82108882,2,16,2,0,1074,1074,1,0,50
165139,100746,0,10,14,0,3,0,3,1,3,1,1,588854,1494699,13.519172,99.82108882,2,51,2,0,1074,1074,0,0,50
165140,100385,0,10,14,3500,0,1,2,1,1,1,1,900775,1791293,16.16909744,102.7467519,2,37,2,1,1047,1047,0,10,40
165141,100503,0,11,14,1500,1,0,1,90,90,90,90,989117,1854334,16.7210411,103.5842495,2,43,9,0,1053,1053,0,0,20
165142,100680,0,11,14,0,0,1,4,1,2,1,3,579337,1700947,15.38411203,99.73928585,1,63,2,1,1067,1067,0,10,20
165143,100541,0,12,14,1000,1,0,2,1,1,1,2,1049692,1982245,17.8591798,104.1826161,1,51,2,0,1055,1055,0,0,20
165144,100848,0,11,14,5000,1,1,1,2,3,3,2,422155,875151,7.916663743,98.29375733,1,28,3,0,1085,1085,0,0,40
165145,100848,0,11,14,5000,1,1,1,2,3,3,2,422155,875151,7.916663743,98.29375733,1,34,2,1,1085,1085,0,10,50
165146,100743,0,1,15,0,1,0,1,1,3,90,2,721730,1723778,15.58203136,101.0677749,1,57,2,0,1073,1073,0,0,50
165147,100743,0,1,15,0,1,0,1,1,1,1,1,721658,1723621,15.5806192,101.0670896,1,42,2,0,1073,1073,0,0,50
165148,100930,0,1,15,59000,1,0,4,1,1,1,2,764773,743860,6.723760852,101.3951336,2,8,3,0,1093,1093,0,0,20
165149,100248,0,1,15,0,1,0,3,1,1,1,2,762573,1629069,14.72263257,101.4386083,1,22,2,0,1038,1038,0,0,20
165150,100555,0,1,15,0,2,0,1,1,1,1,1,494259,2091313,18.91400297,98.94548158,2,63,1,0,1057,1057,0,0,50
165151,100555,0,1,15,0,2,0,1,1,1,1,1,494259,2091313,18.91400297,98.94548158,2,17,2,0,1039,1039,2,0,50
165152,100797,0,1,15,500000,0,1,4,1,1,1,90,597225,1447641,13.09343699,99.89687112,1,62,2,1,1080,1080,0,30,90
165153,100892,0,1,15,50000,1,0,1,1,1,1,3,660210,773255,6.993298878,100.4503351,2,63,2,0,1089,1089,1,0,40
165154,100190,0,10,14,0,1,0,3,90,90,90,90,882025,1355784,12.24187694,102.510502,2,39,2,0,1033,1033,0,0,20
165155,100082,0,1,15,59500,1,0,2,1,3,1,1,698755,1503746,13.5955495,100.8370316,1,21,2,0,1093,1093,2,0,40
165156,100248,0,12,14,0,1,0,4,1,1,1,3,773156,1630808,14.73728466,101.5370108,1,44,2,0,1038,1038,0,0,50
165157,100275,0,12,14,1000,1,0,2,1,1,1,1,963869,1655308,14.9320132,103.3098486,1,47,2,0,1039,1039,0,0,50
165158,100803,0,12,14,0,1,0,2,1,1,1,3,595134,1371151,12.4018941,99.87520562,1,36,2,0,1081,1081,0,0,40
165159,100644,0,12,14,5000,1,0,4,1,90,2,90,552679,2172466,19.64672197,99.50248166,1,46,2,0,1064,1064,0,0,20
165160,100313,0,12,14,4000,1,0,2,1,1,4,3,1075470,1671153,15.05278255,104.3473808,1,15,3,0,1041,1041,0,0,40
165161,100599,0,12,14,10000,1,0,1,1,1,1,90,630387,1927738,17.43175976,100.2277124,2,46,3,0,1059,1059,2,0,60
165162,100803,0,12,14,0,1,0,3,1,1,1,1,607400,1370360,12.39435473,99.98801128,2,37,1,0,1081,1081,0,0,60
165163,100741,0,12,14,59000,1,0,1,1,1,1,1,745838,1861519,16.8240073,101.3069037,1,57,2,0,1073,1073,0,0,40
165164,100788,0,12,14,59000,1,0,2,1,3,1,1,642027,1509027,13.64660354,100.3130924,2,5,3,0,1078,1064,2,0,40
165165,100786,0,12,14,8059000,1,2,1,1,1,1,2,638887,1500249,13.56740222,100.2836394,1,30,9,1,1078,1078,1,30,60
165166,100786,0,12,14,8059000,1,2,1,1,1,1,2,638887,1500249,13.56740222,100.2836394,1,25,9,1,1078,1078,0,10,90
165167,100786,0,12,14,8059000,1,2,1,1,1,1,2,638887,1500249,13.56740222,100.2836394,2,21,3,0,1078,1078,0,0,60
165168,100786,0,12,14,59000,1,0,1,1,1,1,2,624371,1494218,13.51353271,100.1492362,1,25,3,0,1078,1078,0,0,60
165169,100501,0,11,14,30000,0,1,1,1,90,1,1,976392,1819000,16.4052088,103.4579055,1,58,2,1,1053,1053,0,10,90
165170,100495,0,11,14,2500,1,0,1,90,90,90,90,981637,1821656,16.42809796,103.5074296,1,23,2,0,1053,1053,0,0,20
165171,100907,0,12,14,0,0,1,3,1,1,1,1,573711,816582,7.386964075,99.66791429,2,64,2,1,1091,1091,0,10,60
165172,100656,0,8,14,3000,0,1,4,1,2,1,1,390449,2138539,19.33783476,97.95705669,1,45,2,1,1065,1065,0,10,40
165173,100317,0,11,14,0,1,0,90,90,90,90,90,1077403,1636081,14.73665736,104.3574549,1,23,2,0,1041,1041,1,0,90
165174,100851,0,12,14,59000,1,0,4,1,1,1,1,537240,1004526,9.087343059,99.33889017,1,33,2,0,1086,1086,0,0,40
165175,100678,0,11,14,0,1,1,1,1,1,1,1,582531,1706754,15.43650694,99.76923966,2,10,3,0,1067,1067,1,0,60
165176,100678,0,11,14,0,1,1,1,1,1,1,1,582531,1706754,15.43650694,99.76923966,2,55,2,1,1067,1067,1,10,60
165177,100636,0,10,14,4000000,0,1,1,1,1,1,1,603524,2119049,19.16204049,99.98452064,1,26,2,1,1063,1063,1,10,50
165178,100164,0,7,15,100000,0,1,4,1,1,1,1,716227,1432830,12.9534385,100.993218,1,49,2,1,1022,1022,2,10,40
165179,100739,0,7,15,6632,2,0,3,90,3,1,1,728797,1816833,16.42206853,101.1425922,2,26,2,0,1073,1073,0,0,90
165180,100739,0,7,15,6632,2,0,3,90,3,1,1,728797,1816833,16.42206853,101.1425922,2,36,2,0,1073,1073,0,0,90
165181,100742,0,7,15,20000,1,0,4,90,2,90,1,736023,1874561,16.9428269,101.2162272,2,35,2,0,1073,1073,0,0,90
165182,100365,0,8,15,10000,1,1,2,1,3,90,1,839331,1811108,16.35729014,102.1758968,2,77,3,1,1044,1044,0,30,90
165183,100365,0,8,15,10000,1,1,2,1,3,90,1,839331,1811108,16.35729014,102.1758968,1,77,2,0,1044,1044,0,0,90
165184,100495,0,6,15,1500,1,0,3,90,90,90,90,979650,1821703,16.42891996,103.4888852,1,19,2,0,1053,1053,0,0,90
165185,100685,0,5,15,59000,1,0,1,1,2,1,2,552844,1822137,16.48036823,99.49510308,2,40,3,0,1069,1069,2,0,50
165186,100750,0,10,14,0,0,1,2,1,3,1,2,591217,1530818,13.8456602,99.84408645,1,23,2,1,1074,1074,0,10,40
165187,100783,0,9,14,0,1,0,1,1,1,1,1,623267,1550187,14.01955963,100.1414881,1,47,2,0,1077,1077,0,0,40
165188,100218,0,10,14,0,0,2,2,1,3,90,3,714999,1561551,14.11675941,100.9915555,1,30,2,1,1036,1036,0,10,40
165189,100218,0,10,14,0,0,2,2,1,3,90,3,714999,1561551,14.11675941,100.9915555,1,25,2,1,1036,1036,0,10,40
165190,100531,0,11,14,0,1,0,4,1,3,1,1,1096317,1927847,17.3576837,104.6055504,1,7,2,0,1055,1055,0,0,50
165191,100862,0,11,14,59000,1,0,4,1,1,1,3,545727,972382,8.796524591,99.41579206,1,29,2,0,1086,1086,0,0,90
165192,100750,0,10,14,0,1,0,4,1,1,1,1,593772,1530586,13.84348008,99.86771975,2,35,2,0,1074,1074,0,0,40
165193,100781,0,9,14,0,1,0,1,1,1,1,2,629474,1535456,13.88611311,100.1982701,1,17,2,0,1077,1077,0,0,40
165194,100779,0,9,14,0,1,0,3,1,1,1,1,618092,1531590,13.8516566,100.0927814,1,19,2,0,1077,1077,0,0,40
165195,100464,0,10,14,150000,0,1,1,1,1,1,3,959613,1807482,16.30465136,103.2989424,1,29,2,1,1051,1051,1,20,40
165196,100242,0,1,15,100000,0,1,1,1,1,1,1,881627,1685107,15.21404334,102.5513558,2,52,1,1,1038,1038,0,30,50
165197,100786,0,12,14,4000000,0,1,2,1,2,1,2,649946,1494302,13.51309685,100.3855188,1,24,2,1,1078,1078,0,10,90
165198,100685,0,11,14,59000,1,0,1,1,1,1,1,554046,1821420,16.47385986,99.50634763,2,17,2,0,1068,1047,0,0,40
165199,100158,0,10,14,0,2,0,1,1,2,1,1,736558,1624830,14.68675196,101.1967484,2,50,2,0,1029,1029,0,0,40
165200,100158,0,10,14,0,2,0,1,1,2,1,1,736558,1624830,14.68675196,101.1967484,1,57,2,0,1025,1025,2,0,40
165201,100423,0,8,14,5000000,1,0,4,1,3,1,1,816727,1986803,17.94639611,101.9898585,1,47,2,0,1048,1048,0,0,20
165202,100780,0,9,14,0,1,0,4,1,1,1,1,598836,1548096,14.00161576,99.91519809,1,30,2,0,1077,1077,0,0,40
165203,100784,0,9,14,0,1,0,4,1,1,1,2,630230,1519249,13.7395654,100.2045129,1,7,3,0,1077,1077,0,0,40
165204,100472,0,10,14,150000,0,1,1,1,3,1,1,960907,1789613,16.14332438,103.3075108,1,40,2,1,1051,1051,1,10,50
165205,100583,0,11,14,200000,4,0,1,1,3,1,2,548154,2018293,18.25350792,99.45552401,1,35,2,0,1059,1059,0,0,60
165206,100583,0,11,14,200000,4,0,1,1,3,1,2,548154,2018293,18.25350792,99.45552401,2,30,3,0,1024,1024,2,0,60
165207,100583,0,11,14,200000,4,0,1,1,3,1,2,548154,2018293,18.25350792,99.45552401,2,25,3,0,1024,1024,2,0,60
165208,100583,0,11,14,200000,4,0,1,1,3,1,2,548154,2018293,18.25350792,99.45552401,1,25,3,0,1024,1024,2,0,60
165209,100685,0,11,14,59000,1,0,1,1,1,1,2,555573,1819093,16.45278953,99.52059727,1,19,2,0,1068,1068,0,0,50
165210,100495,0,11,14,1500,1,0,3,90,90,90,90,980441,1821300,16.42512968,103.4961878,1,37,2,0,1053,1053,0,0,90
165211,100279,0,12,14,0,1,0,2,1,2,1,1,936689,1617496,14.59562048,103.0514519,1,17,2,0,1039,1039,0,0,50
165212,100758,0,12,14,3000,1,0,1,1,3,1,2,575434,1562386,14.13153648,99.69890661,1,17,2,0,1075,1075,0,0,20
165213,100527,0,12,14,59000,1,0,1,1,3,1,1,1047307,1901356,17.13157965,104.1396343,1,26,2,0,1054,1054,0,0,50
165214,100660,0,8,14,4000,1,0,1,1,1,1,1,388288,2032438,18.37895907,97.94251205,2,47,9,0,1065,1065,0,0,90
165215,100315,0,12,14,0,1,0,4,1,1,1,2,1089183,1673676,15.0724527,104.4749753,1,22,2,0,1041,1041,0,0,20
165216,100742,0,12,14,0,1,0,1,1,1,90,3,752376,1881061,16.99981014,101.3704244,1,26,2,0,1073,1073,0,0,20
165217,100857,0,1,15,59000,1,0,4,1,1,1,1,517569,1057428,9.565958234,99.16009957,2,50,3,0,1086,1086,0,0,20
165218,100180,0,1,15,59000,1,0,3,1,2,90,2,837791,1395800,12.60810547,102.1087668,2,59,1,0,1033,1033,2,0,40
165219,100780,0,1,15,50000,1,0,4,1,1,1,1,594357,1546527,13.98758349,99.87367354,2,54,2,0,1077,1077,0,0,40
165220,100275,0,1,15,40000,2,1,1,1,1,1,1,962820,1649206,14.87718279,103.2990278,1,72,2,1,1039,1039,0,10,50
165221,100275,0,1,15,40000,2,1,1,1,1,1,1,962820,1649206,14.87718279,103.2990278,1,22,2,0,1039,1039,0,0,50
165222,100275,0,1,15,40000,2,1,1,1,1,1,1,962820,1649206,14.87718279,103.2990278,1,28,3,0,1039,1039,0,0,50
165223,100738,0,1,15,0,1,0,1,1,1,1,1,718796,1855116,16.76885497,101.0526495,1,6,3,0,1071,1071,1,0,40
